id;uri;siglaTipo;numero;ano;ementa;urlInteiroTeor;Fake_news;OBS
1212519;https://dadosabertos.camara.leg.br/api/v2/proposicoes/1212519;PL;1175;2015;"Altera a Lei n. 9.504, de 30 de setembro de 1997, que ""estabelece normas para as eleições"" e determina a emissão do voto impresso pela urna eletrônica de votação.";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1321967;;
2297913;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297913;EMP;88;0;Institui o Código Eleitoral.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2070326;;
2168550;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2168550;PL;9647;2018;Dispõem sobre alteração na Lei nº 12.965, de 23 de abril de 2014, que estabelece princípios, garantias, direitos e deveres para o uso da Internet no Brasil.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1641813;;
405207;https://dadosabertos.camara.leg.br/api/v2/proposicoes/405207;SBT;1;0;Altera a Lei nº 7.998, de 11 de janeiro de 1990, que regula o Programa do Seguro-Desemprego, o Abono Salarial, institui o Fundo de Amparo ao Trabalhador (FAT), e dá outras providências, para dispor sobre as formas de pagamento do abono e dos rendimentos do PIS/PASEP.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=585471;;
617840;https://dadosabertos.camara.leg.br/api/v2/proposicoes/617840;PL;7640;2014;Acrescenta o art. 213-A ao Decreto-lei nº 2.848, de 7 de dezembro de 1940 - Código Penal, a fim de tipificar o crime de violência sexual em meio de transporte público.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1258594;;
565997;https://dadosabertos.camara.leg.br/api/v2/proposicoes/565997;PL;5082;2013;Equipara a síndrome de Van Recklinghausen  (neurofribromatose) às deficiências físicas e mentais, para os efeitos jurídicos em todo País.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1061401;;
2169820;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2169820;PL;9838;2018;Tipifica criminalmente a conduta de quem oferece, publica, distribui, difunde notícia ou informação que sabe ser falsa em meios eletrônicos ou impressos.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1646276;;
2268074;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2268074;PL;5649;2020;Institui em todo território nacional, a obrigatoriedade do comprovante de vacinação contra a COVID-19, a todos os servidores e agentes públicos da União, Estados e Municípios.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1955916;;
2297736;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297736;PL;3079;2021;Altera os prazos para implementação da Lei nº 13.415, de 16 de fevereiro de 2017.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2069578;;
2280367;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2280367;PL;1696;2021;Institui o dia 12 de junho como o Dia Nacional de Conscientização da Cardiopatia Congênita.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=2003976;;
600498;https://dadosabertos.camara.leg.br/api/v2/proposicoes/600498;PL;6748;2013;"Dispõe sobre a obrigatoriedade das farmácias de todo País que participam do Programa Federal ""Farmácia Popular"", a afixarem em suas dependências a relação de remédios contemplados por esse Programa.";http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1178095;;
2203521;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2203521;PL;2917;2019;Altera o Código Penal, instituído pelo Decreto-Lei no 2.848, de 7 de dezembro de 1940 e a Lei no 13.188, de 11 de novembro de 2015, que dispõe sobre o direito de resposta, para tratar da retratação sobre crimes contra a honra quando da veiculação de notícias falsas na internet.;http://www.camara.gov.br/proposicoesWeb/prop_mostrarintegra?codteor=1748140;;
